Source.Name,Route No.,Call No.,Route Start Date,Shift Start,Customer ID,Customer Name,Full Address for Address Matching,Customer Address,Country Code,Postcode,Order Details 1,Latitude,Longitude,EQ Code,Fixed Time at Call,Delivery Date,Arrival Time,Contact Number (Daily UID),Depot Address,Route Reference,Stop Departure Date,Depart Time,Driver ID,Route Reference_1,Next Customer Address,Monday,Depot,Open,Trip Drop No.,Is Crossdock,Depot Name,Route Completion Date,Cube,Units,$,Travel Distance from Prev. Drop,End Depot Arrival Time
200LS Export_1004.csv,21,7,10/5/2023,05:48 Thu,21306-09,BFS/HDGOODALL HOMES,"1865 East Glenn Avenue,",AUBURN,USAAL,36830,27212245,32.608203,-85.441547,,12:15:00 AM,10/5/2023,10:10 Thu,20366,Lithia Springs,W021,10/5/2023,10:10 Thu,,LSW021100423,AUBURN,0,0,7:00:00 AM,4,0,Lithia Springs,10/5/2023,313,1,12275,3,16:50 Thu
200LS Export_1004.csv,21,8,10/5/2023,05:48 Thu,21306-09,BFS/HDGOODALL HOMES,"1865 East Glenn Avenue,",AUBURN,USAAL,36830,27235150,32.608203,-85.441547,,12:15:00 AM,10/5/2023,10:10 Thu,20366,Lithia Springs,W021,10/5/2023,10:36 Thu,,LSW021100423,AUBURN,0,0,7:00:00 AM,4,0,Lithia Springs,10/5/2023,15696,18,371974,3,16:50 Thu
200LS Export_1004.csv,21,9,10/5/2023,05:48 Thu,21306-09,BFS/HDGOODALL HOMES,"1865 East Glenn Avenue,",AUBURN,USAAL,36830,27209396,32.608203,-85.441547,,12:15:00 AM,10/5/2023,10:36 Thu,20366,Lithia Springs,W021,10/5/2023,10:38 Thu,,LSW021100423,AUBURN,0,0,7:00:00 AM,4,0,Lithia Springs,10/5/2023,1559,1,20070,3,16:50 Thu
200LS Export_1004.csv,21,10,10/5/2023,05:48 Thu,21306-10,BFS AUB/HARRIS DOYLE,"1865 East Glenn Avenue,",AUBURN,USAAL,36830,27243672,32.608203,-85.441547,,12:15:00 AM,10/5/2023,10:38 Thu,20366,Lithia Springs,W021,10/5/2023,10:44 Thu,,LSW021100423,MONTGOMERY,0,0,7:00:00 AM,4,0,Lithia Springs,10/5/2023,4014,21,142299,3,16:50 Thu
200LS Export_1004.csv,21,11,10/5/2023,05:48 Thu,34510813-00,0813 Home Depot,10650 CHANTILLY PKWY,MONTGOMERY,USAAL,36117-7582,27257605,32.356794,-86.132606,,12:15:00 AM,10/5/2023,11:29 Thu,20366,Lithia Springs,W021,10/5/2023,11:46 Thu,,LSW021100423,MONTGOMERY,0,0,7:00:00 AM,5,0,Lithia Springs,10/5/2023,2600,6,106462,48,16:50 Thu
200LS Export_1004.csv,21,12,10/5/2023,05:48 Thu,34510883-00,0883 Home Depot,2312 EASTERN BLVD,MONTGOMERY,USAAL,36117-1504,27262786,32.350362,-86.220964,,12:15:00 AM,10/5/2023,11:57 Thu,20366,Lithia Springs,W021,10/5/2023,12:16 Thu,,LSW021100423,MONTGOMERY,0,0,7:00:00 AM,6,0,Lithia Springs,10/5/2023,4668,15,263808,6,16:50 Thu
200LS Export_1004.csv,21,13,10/5/2023,05:48 Thu,34510883-00,0883 Home Depot,2312 EASTERN BLVD,MONTGOMERY,USAAL,36117-1504,27257643,32.350362,-86.220964,,12:15:00 AM,10/5/2023,12:16 Thu,20366,Lithia Springs,W021,10/5/2023,12:26 Thu,,LSW021100423,MONTGOMERY,0,0,7:00:00 AM,6,0,Lithia Springs,10/5/2023,11950,30,488420,6,16:50 Thu
200LS Export_1004.csv,21,14,10/5/2023,05:48 Thu,34510883-00,0883 Home Depot,2312 EASTERN BLVD,MONTGOMERY,USAAL,36117-1504,27262785,32.350362,-86.220964,,12:15:00 AM,10/5/2023,12:26 Thu,20366,Lithia Springs,W021,10/5/2023,12:28 Thu,,LSW021100423,MONTGOMERY,0,0,7:00:00 AM,6,0,Lithia Springs,10/5/2023,3022,12,201216,6,16:50 Thu
200LS Export_1004.csv,21,15,10/5/2023,05:48 Thu,3985-00,Kocher Building Materials Inc.,915 N COURT ST,MONTGOMERY,USAAL,36104-2007,27255996,32.390898,-86.309002,,12:15:00 AM,10/5/2023,12:46 Thu,20366,Lithia Springs,W021,10/5/2023,13:36 Thu,,LSW021100423,PRATTVILLE,0,0,7:00:00 AM,7,0,Lithia Springs,10/5/2023,41182,60,1017653,8,16:50 Thu
200LS Export_1004.csv,21,16,10/5/2023,05:48 Thu,34510806-00,0806 Home Depot,2710 LEGENDS PKWY,PRATTVILLE,USAAL,36066-7748,27259418,32.45868,-86.399415,,12:15:00 AM,10/5/2023,13:50 Thu,20366,Lithia Springs,W021,10/5/2023,14:05 Thu,,LSW021100423,PRATTVILLE,0,0,7:00:00 AM,8,0,Lithia Springs,10/5/2023,546,3,49363,9,16:50 Thu
200LS Export_1004.csv,21,17,10/5/2023,05:48 Thu,34510806-00,0806 Home Depot,2710 LEGENDS PKWY,PRATTVILLE,USAAL,36066-7748,27257576,32.45868,-86.399415,,12:15:00 AM,10/5/2023,14:05 Thu,20366,Lithia Springs,W021,10/5/2023,14:08 Thu,,LSW021100423,Lithia Springs,0,0,7:00:00 AM,8,0,Lithia Springs,10/5/2023,4597,13,187936,9,16:50 Thu
200LS Export_1004.csv,23,1,10/5/2023,05:06 Thu,34513606-00,3606 Home Depot,2870 E FRANKLIN BLVD,GASTONIA,USANC,28056-7261,27258426,35.259637,-81.1276,,12:15:00 AM,10/5/2023,09:24 Thu,20366,Lithia Springs,W023,10/5/2023,09:40 Thu,,LSW023100423,GASTONIA,0,0,9:00:00 AM,1,0,Lithia Springs,10/6/2023,2028,10,178809,243,14:45 Fri
200LS Export_1004.csv,23,2,10/5/2023,05:06 Thu,34513606-00,3606 Home Depot,2870 E FRANKLIN BLVD,GASTONIA,USANC,28056-7261,27257032,35.259637,-81.1276,,12:15:00 AM,10/5/2023,09:40 Thu,20366,Lithia Springs,W023,10/5/2023,09:40 Thu,,LSW023100423,GASTONIA,0,0,9:00:00 AM,1,0,Lithia Springs,10/6/2023,177,1,0,243,14:45 Fri
200LS Export_1004.csv,23,3,10/5/2023,05:06 Thu,34513606-00,3606 Home Depot,2870 E FRANKLIN BLVD,GASTONIA,USANC,28056-7261,27255888,35.259637,-81.1276,,12:15:00 AM,10/5/2023,09:40 Thu,20366,Lithia Springs,W023,10/5/2023,09:43 Thu,,LSW023100423,GASTONIA,0,0,9:00:00 AM,1,0,Lithia Springs,10/6/2023,4309,14,234367,243,14:45 Fri
200LS Export_1004.csv,23,4,10/5/2023,05:06 Thu,34513606-00,3606 Home Depot,2870 E FRANKLIN BLVD,GASTONIA,USANC,28056-7261,27255028,35.259637,-81.1276,,12:15:00 AM,10/5/2023,09:43 Thu,20366,Lithia Springs,W023,10/5/2023,09:43 Thu,,LSW023100423,SPARTANBURG,0,0,9:00:00 AM,1,0,Lithia Springs,10/6/2023,1062,3,73461,243,14:45 Fri
200LS Export_1004.csv,23,5,10/5/2023,05:06 Thu,34511108-00,1108 Home Depot,2300 E MAIN ST,SPARTANBURG,USASC,29307-1422,27255909,34.977732,-81.874536,,12:15:00 AM,10/5/2023,10:49 Thu,20366,Lithia Springs,W023,10/5/2023,11:19 Thu,,LSW023100423,SPARTANBURG,0,0,7:00:00 AM,2,0,Lithia Springs,10/6/2023,7605,25,342603,52,14:45 Fri
200LS Export_1004.csv,23,6,10/5/2023,05:06 Thu,34511129-00,1129 Home Depot,121 DORMAN CENTRE DR,SPARTANBURG,USASC,29301-2625,27255759,34.93421,-81.98684,,12:15:00 AM,10/5/2023,11:39 Thu,20366,Lithia Springs,W023,10/5/2023,12:14 Thu,,LSW023100423,SPARTANBURG,0,0,7:00:00 AM,3,0,Lithia Springs,10/6/2023,10310,26,450414,7,14:45 Fri
200LS Export_1004.csv,23,7,10/5/2023,05:06 Thu,34511129-00,1129 Home Depot,121 DORMAN CENTRE DR,SPARTANBURG,USASC,29301-2625,27255299,34.93421,-81.98684,,12:15:00 AM,10/5/2023,12:14 Thu,20366,Lithia Springs,W023,10/5/2023,12:16 Thu,,LSW023100423,SPARTANBURG,0,0,7:00:00 AM,3,0,Lithia Springs,10/6/2023,1048,3,79466,7,14:45 Fri
200LS Export_1004.csv,23,8,10/5/2023,05:06 Thu,220162-01ENCHOM,BFS Spartanburg SC/DRH STOCK,105 LITTLEJOHN RD,SPARTANBURG,USASC,29301-5505,27258749,34.94747,-82.006854,,12:15:00 AM,10/5/2023,12:23 Thu,20366,Lithia Springs,W023,10/5/2023,13:36 Thu,,LSW023100423,SPARTANBURG,1,0,7:00:00 AM,4,0,Lithia Springs,10/6/2023,29077,18,460927,2,14:45 Fri
200LS Export_1004.csv,23,9,10/5/2023,05:06 Thu,220162-01ENCHOM,BFS Spartanburg SC/DRH STOCK,105 LITTLEJOHN RD,SPARTANBURG,USASC,29301-5505,27257958,34.94747,-82.006854,,12:15:00 AM,10/5/2023,13:36 Thu,20366,Lithia Springs,W023,10/5/2023,13:36 Thu,,LSW023100423,SPARTANBURG,1,0,7:00:00 AM,4,0,Lithia Springs,10/6/2023,186,1,0,2,14:45 Fri
200LS Export_1004.csv,23,10,10/5/2023,05:06 Thu,220162-01ENCHOM,BFS Spartanburg SC/DRH STOCK,105 LITTLEJOHN RD,SPARTANBURG,USASC,29301-5505,27257837,34.94747,-82.006854,,12:15:00 AM,10/5/2023,13:36 Thu,20366,Lithia Springs,W023,10/5/2023,13:40 Thu,,LSW023100423,SPARTANBURG,1,0,7:00:00 AM,4,0,Lithia Springs,10/6/2023,2469,14,107978,2,14:45 Fri
200LS Export_1004.csv,23,11,10/5/2023,05:06 Thu,220162-01ENCHOM,BFS Spartanburg SC/DRH STOCK,105 LITTLEJOHN RD,SPARTANBURG,USASC,29301-5505,27253550,34.94747,-82.006854,,12:15:00 AM,10/5/2023,13:40 Thu,20366,Lithia Springs,W023,10/5/2023,13:53 Thu,,LSW023100423,SPARTANBURG,1,0,7:00:00 AM,4,0,Lithia Springs,10/6/2023,6997,10,218832,2,14:45 Fri
200LS Export_1004.csv,23,12,10/5/2023,05:06 Thu,220162-01ENCHOM,BFS Spartanburg SC/DRH STOCK,105 LITTLEJOHN RD,SPARTANBURG,USASC,29301-5505,27253524,34.94747,-82.006854,,12:15:00 AM,10/5/2023,13:53 Thu,20366,Lithia Springs,W023,10/5/2023,14:05 Thu,,LSW023100423,SPARTANBURG,1,0,7:00:00 AM,4,0,Lithia Springs,10/6/2023,6015,9,195803,2,14:45 Fri
200LS Export_1004.csv,23,13,10/5/2023,05:06 Thu,220162-01ENCHOM,BFS Spartanburg SC/DRH STOCK,105 LITTLEJOHN RD,SPARTANBURG,USASC,29301-5505,27249333,34.94747,-82.006854,,12:15:00 AM,10/5/2023,14:05 Thu,20366,Lithia Springs,W023,10/5/2023,14:05 Thu,,LSW023100423,SPARTANBURG,1,0,7:00:00 AM,4,0,Lithia Springs,10/6/2023,86,1,0,2,14:45 Fri
200LS Export_1004.csv,23,14,10/5/2023,05:06 Thu,220162-01ENCHOM,BFS Spartanburg SC/DRH STOCK,105 LITTLEJOHN RD,SPARTANBURG,USASC,29301-5505,27231636,34.94747,-82.006854,,12:15:00 AM,10/5/2023,14:05 Thu,20366,Lithia Springs,W023,10/5/2023,14:05 Thu,,LSW023100423,GREER,1,0,7:00:00 AM,4,0,Lithia Springs,10/6/2023,352,2,13556,2,14:45 Fri
200LS Export_1004.csv,23,15,10/5/2023,05:06 Thu,34511126-00,1126 Home Depot,1385 W WADE HAMPTON BLVD,GREER,USASC,29650-1152,27255783,34.93879,-82.26815,,12:15:00 AM,10/5/2023,14:33 Thu,20366,Lithia Springs,W023,10/5/2023,14:56 Thu,,LSW023100423,GREER,0,0,7:00:00 AM,5,0,Lithia Springs,10/6/2023,4152,16,188432,16,14:45 Fri
200LS Export_1004.csv,23,16,10/5/2023,05:06 Thu,34511126-00,1126 Home Depot,1385 W WADE HAMPTON BLVD,GREER,USASC,29650-1152,27236942,34.93879,-82.26815,,12:15:00 AM,10/5/2023,14:56 Thu,20366,Lithia Springs,W023,10/5/2023,15:01 Thu,,LSW023100423,GREENVILLE,0,0,7:00:00 AM,5,0,Lithia Springs,10/6/2023,2576,2,106489,16,14:45 Fri
200LS Export_1004.csv,23,17,10/5/2023,05:06 Thu,34511104-00,1104 Home Depot,2490 N PLEASANTBURG DR,GREENVILLE,USASC,29609-3029,27255866,34.89039,-82.38052,,12:15:00 AM,10/5/2023,15:18 Thu,20366,Lithia Springs,W023,10/5/2023,15:46 Thu,,LSW023100423,GREENVILLE,0,0,7:00:00 AM,6,0,Lithia Springs,10/6/2023,6542,14,267632,8,14:45 Fri
200LS Export_1004.csv,23,18,10/5/2023,05:06 Thu,34511119-00,1119 Home Depot,79 WOODRUFF INDUSTRIAL LN,GREENVILLE,USASC,29607-4147,27257139,34.82918,-82.30924,,12:15:00 AM,10/5/2023,16:00 Thu,20366,Lithia Springs,W023,10/5/2023,16:15 Thu,,LSW023100423,GREENVILLE,0,0,7:00:00 AM,7,0,Lithia Springs,10/6/2023,288,1,16841,7,14:45 Fri
200LS Export_1004.csv,23,19,10/5/2023,05:06 Thu,34511119-00,1119 Home Depot,79 WOODRUFF INDUSTRIAL LN,GREENVILLE,USASC,29607-4147,27255747,34.82918,-82.30924,,12:15:00 AM,10/5/2023,16:15 Thu,20366,Lithia Springs,W023,10/5/2023,16:18 Thu,,LSW023100423,GREENVILLE,0,0,7:00:00 AM,7,0,Lithia Springs,10/6/2023,1864,5,95529,7,14:45 Fri
200LS Export_1004.csv,23,20,10/5/2023,05:06 Thu,34511119-00,1119 Home Depot,79 WOODRUFF INDUSTRIAL LN,GREENVILLE,USASC,29607-4147,27246169,34.82918,-82.30924,,12:15:00 AM,10/5/2023,16:18 Thu,20366,Lithia Springs,W023,10/5/2023,16:22 Thu,,LSW023100423,SIMPSONVILLE,0,0,7:00:00 AM,7,0,Lithia Springs,10/6/2023,2234,2,129741,7,14:45 Fri
200LS Export_1004.csv,23,21,10/5/2023,05:06 Thu,34511124-00,1124 Home Depot,669 FAIRVIEW RD,SIMPSONVILLE,USASC,29680-6706,27256835,34.70925,-82.25679,,12:15:00 AM,10/6/2023,07:00 Fri,20366,Lithia Springs,W023,10/6/2023,07:15 Fri,,LSW023100423,SIMPSONVILLE,0,0,7:00:00 AM,8,0,Lithia Springs,10/6/2023,434,1,0,10,14:45 Fri
200LS Export_1004.csv,23,22,10/5/2023,05:06 Thu,34511124-00,1124 Home Depot,669 FAIRVIEW RD,SIMPSONVILLE,USASC,29680-6706,27255876,34.70925,-82.25679,,12:15:00 AM,10/6/2023,07:15 Fri,20366,Lithia Springs,W023,10/6/2023,07:19 Fri,,LSW023100423,EASLEY,0,0,7:00:00 AM,8,0,Lithia Springs,10/6/2023,2081,5,92137,10,14:45 Fri
200LS Export_1004.csv,23,23,10/5/2023,05:06 Thu,34516918-00,6918 Home Depot,6607 CALHOUN MEMORIAL HWY,EASLEY,USASC,29640-3634,27259176,34.82153,-82.58772,,12:15:00 AM,10/6/2023,07:57 Fri,20366,Lithia Springs,W023,10/6/2023,08:12 Fri,,LSW023100423,EASLEY,0,0,7:00:00 AM,9,0,Lithia Springs,10/6/2023,242,1,18442,29,14:45 Fri
200LS Export_1004.csv,23,24,10/5/2023,05:06 Thu,34516918-00,6918 Home Depot,6607 CALHOUN MEMORIAL HWY,EASLEY,USASC,29640-3634,27255794,34.82153,-82.58772,,12:15:00 AM,10/6/2023,08:12 Fri,20366,Lithia Springs,W023,10/6/2023,08:26 Fri,,LSW023100423,EASLEY,0,0,7:00:00 AM,9,0,Lithia Springs,10/6/2023,7420,23,388616,29,14:45 Fri
200LS Export_1004.csv,23,25,10/5/2023,05:06 Thu,34516918-00,6918 Home Depot,6607 CALHOUN MEMORIAL HWY,EASLEY,USASC,29640-3634,27220927,34.82153,-82.58772,,12:15:00 AM,10/6/2023,08:26 Fri,20366,Lithia Springs,W023,10/6/2023,08:30 Fri,,LSW023100423,SENECA,0,0,7:00:00 AM,9,0,Lithia Springs,10/6/2023,2052,6,260294,29,14:45 Fri
200LS Export_1004.csv,23,26,10/5/2023,05:06 Thu,34511130-00,1130 Home Depot,1614 SANDIFER BLVD,SENECA,USASC,29678-0905,27255831,34.69002,-82.9938,,12:15:00 AM,10/6/2023,09:04 Fri,20366,Lithia Springs,W023,10/6/2023,09:19 Fri,,LSW023100423,ANDERSON,0,0,7:00:00 AM,10,0,Lithia Springs,10/6/2023,448,1,22244,27,14:45 Fri
200LS Export_1004.csv,23,27,10/5/2023,05:06 Thu,34511105-00,1105 Home Depot,3427 CLEMSON BLVD,ANDERSON,USASC,29621-1356,27255935,34.54839,-82.67276,,12:15:00 AM,10/6/2023,09:58 Fri,20366,Lithia Springs,W023,10/6/2023,10:16 Fri,,LSW023100423,MORROW,0,0,7:00:00 AM,11,0,Lithia Springs,10/6/2023,1746,5,82956,23,14:45 Fri
200LS Export_1004.csv,23,28,10/5/2023,05:06 Thu,21306-02PLT,BFS MORROW/PULTE,"1100 Commerce Road,",MORROW,USAGA,30260,27241495,33.56685,-84.35628,,12:15:00 AM,10/6/2023,12:35 Fri,20366,Lithia Springs,W023,10/6/2023,13:10 Fri,,LSW023100423,MORROW,0,0,7:00:00 AM,12,0,Lithia Springs,10/6/2023,11703,15,235828,136,14:45 Fri
200LS Export_1004.csv,23,29,10/5/2023,05:06 Thu,21306-02PLT,BFS MORROW/PULTE,"1100 Commerce Road,",MORROW,USAGA,30260,27241487,33.56685,-84.35628,,12:15:00 AM,10/6/2023,13:10 Fri,20366,Lithia Springs,W023,10/6/2023,13:28 Fri,,LSW023100423,MORROW,0,0,7:00:00 AM,12,0,Lithia Springs,10/6/2023,10709,14,217006,136,14:45 Fri
200LS Export_1004.csv,23,30,10/5/2023,05:06 Thu,21306-02PLT,BFS MORROW/PULTE,"1100 Commerce Road,",MORROW,USAGA,30260,27239915,33.56685,-84.35628,,12:15:00 AM,10/6/2023,13:28 Fri,20366,Lithia Springs,W023,10/6/2023,13:28 Fri,,LSW023100423,MORROW,0,0,7:00:00 AM,12,0,Lithia Springs,10/6/2023,479,1,12351,136,14:45 Fri
200LS Export_1004.csv,23,31,10/5/2023,05:06 Thu,21306-02PLT,BFS MORROW/PULTE,"1100 Commerce Road,",MORROW,USAGA,30260,27239907,33.56685,-84.35628,,12:15:00 AM,10/6/2023,13:28 Fri,20366,Lithia Springs,W023,10/6/2023,13:30 Fri,,LSW023100423,ATLANTA,0,0,7:00:00 AM,12,0,Lithia Springs,10/6/2023,1425,3,36774,136,14:45 Fri
200LS Export_1004.csv,23,32,10/5/2023,05:06 Thu,34510130-00,0130 Home Depot,1032 RESEARCH CENTER ATLANTA DR SW,ATLANTA,USAGA,30331-2020,27258981,33.724396,-84.505312,,12:15:00 AM,10/6/2023,13:56 Fri,20366,Lithia Springs,W023,10/6/2023,14:11 Fri,,LSW023100423,ATLANTA,0,0,7:00:00 AM,13,0,Lithia Springs,10/6/2023,81,1,10339,19,14:45 Fri
200LS Export_1004.csv,23,33,10/5/2023,05:06 Thu,34510130-00,0130 Home Depot,1032 RESEARCH CENTER ATLANTA DR SW,ATLANTA,USAGA,30331-2020,27255739,33.724396,-84.505312,,12:15:00 AM,10/6/2023,14:11 Fri,20366,Lithia Springs,W023,10/6/2023,14:28 Fri,,LSW023100423,Lithia Springs,0,0,7:00:00 AM,13,0,Lithia Springs,10/6/2023,20593,57,913045,19,14:45 Fri
200LS Export_1004.csv,25,1,10/5/2023,07:25 Thu,3531-06,Magbee Contractors Supply,7380 BALL GROUND HWY,BALL GROUND,USAGA,30107-3974,27257286,34.31628,-84.397194,,12:15:00 AM,10/5/2023,08:44 Thu,20366,Lithia Springs,W025,10/5/2023,09:00 Thu,,LSW025100423,JASPER,0,0,7:00:00 AM,1,0,Lithia Springs,10/6/2023,702,1,0,51,09:15 Fri
200LS Export_1004.csv,25,2,10/5/2023,07:25 Thu,34518413-00,8413 Home Depot,205 BILL WIGINGTON PKWY,JASPER,USAGA,30143-6850,27255826,34.46842,-84.46122,,12:15:00 AM,10/5/2023,09:15 Thu,20366,Lithia Springs,W025,10/5/2023,09:31 Thu,,LSW025100423,ELLIJAY,0,0,7:00:00 AM,2,0,Lithia Springs,10/6/2023,646,2,32963,12,09:15 Fri
200LS Export_1004.csv,25,3,10/5/2023,07:25 Thu,21515-00,515 LUMBER & MILLWORK,"430 Talona Road,",ELLIJAY,USAGA,30540,27249782,34.646858,-84.503259,,12:15:00 AM,10/5/2023,09:47 Thu,20366,Lithia Springs,W025,10/5/2023,10:02 Thu,,LSW025100423,DALTON,1,0,7:00:00 AM,3,0,Lithia Springs,10/6/2023,702,1,0,14,09:15 Fri
200LS Export_1004.csv,25,4,10/5/2023,07:25 Thu,34510137-00,0137 Home Depot,875 SHUGART RD,DALTON,USAGA,30720-2433,27255774,34.790596,-84.99653,,12:15:00 AM,10/5/2023,11:08 Thu,20366,Lithia Springs,W025,10/5/2023,11:25 Thu,,LSW025100423,DALTON,0,0,7:00:00 AM,4,0,Lithia Springs,10/6/2023,2732,8,123499,42,09:15 Fri
200LS Export_1004.csv,25,5,10/5/2023,07:25 Thu,34510137-00,0137 Home Depot,875 SHUGART RD,DALTON,USAGA,30720-2433,27255511,34.790596,-84.99653,,12:15:00 AM,10/5/2023,11:25 Thu,20366,Lithia Springs,W025,10/5/2023,11:25 Thu,,LSW025100423,FORT OGLETHORPE,0,0,7:00:00 AM,4,0,Lithia Springs,10/6/2023,19,1,1,42,09:15 Fri
200LS Export_1004.csv,25,6,10/5/2023,07:25 Thu,34511769-00,1769 Home Depot,2055 BATTLEFIELD PKWY,FORT OGLETHORPE,USAGA,30742-4025,27256955,34.946467,-85.230807,,12:15:00 AM,10/5/2023,11:46 Thu,20366,Lithia Springs,W025,10/5/2023,12:01 Thu,,LSW025100423,FORT OGLETHORPE,0,0,7:00:00 AM,5,0,Lithia Springs,10/6/2023,800,1,28260,19,09:15 Fri
200LS Export_1004.csv,25,7,10/5/2023,07:25 Thu,34511769-00,1769 Home Depot,2055 BATTLEFIELD PKWY,FORT OGLETHORPE,USAGA,30742-4025,27255729,34.946467,-85.230807,,12:15:00 AM,10/5/2023,12:01 Thu,20366,Lithia Springs,W025,10/5/2023,12:17 Thu,,LSW025100423,FORT OGLETHORPE,0,0,7:00:00 AM,5,0,Lithia Springs,10/6/2023,18704,47,742088,19,09:15 Fri
200LS Export_1004.csv,25,8,10/5/2023,07:25 Thu,34511769-00,1769 Home Depot,2055 BATTLEFIELD PKWY,FORT OGLETHORPE,USAGA,30742-4025,27233574,34.946467,-85.230807,,12:15:00 AM,10/5/2023,12:17 Thu,20366,Lithia Springs,W025,10/5/2023,12:19 Thu,,LSW025100423,BLUE RIDGE,0,0,7:00:00 AM,5,0,Lithia Springs,10/6/2023,2812,2,116018,19,09:15 Fri
200LS Export_1004.csv,25,9,10/5/2023,07:25 Thu,34511771-00,1771 Home Depot,10012 BLUE RIDGE DR,BLUE RIDGE,USAGA,30513-4171,27255882,34.876556,-84.322134,,12:15:00 AM,10/5/2023,13:57 Thu,20366,Lithia Springs,W025,10/5/2023,14:15 Thu,,LSW025100423,BLAIRSVILLE,0,0,7:00:00 AM,6,0,Lithia Springs,10/6/2023,2109,5,92178,76,09:15 Fri
200LS Export_1004.csv,25,10,10/5/2023,07:25 Thu,34511750-00,1750 Home Depot,17 HIGHWAY 515,BLAIRSVILLE,USAGA,30512-3569,27255802,34.877447,-83.960387,,12:15:00 AM,10/5/2023,14:39 Thu,20366,Lithia Springs,W025,10/5/2023,14:58 Thu,,LSW025100423,CLAYTON,0,0,7:00:00 AM,7,0,Lithia Springs,10/6/2023,2627,5,94776,22,09:15 Fri
200LS Export_1004.csv,25,11,10/5/2023,07:25 Thu,34518412-00,8412 Home Depot,1551 HIGHWAY 441 S,CLAYTON,USAGA,30525-7638,27261714,34.899258,-83.392261,,12:15:00 AM,10/5/2023,16:00 Thu,20366,Lithia Springs,W025,10/5/2023,16:15 Thu,,LSW025100423,CLAYTON,0,0,7:00:00 AM,8,0,Lithia Springs,10/6/2023,1131,3,61755,44,09:15 Fri
200LS Export_1004.csv,25,12,10/5/2023,07:25 Thu,34518412-00,8412 Home Depot,1551 HIGHWAY 441 S,CLAYTON,USAGA,30525-7638,27258751,34.899258,-83.392261,,12:15:00 AM,10/5/2023,16:15 Thu,20366,Lithia Springs,W025,10/5/2023,16:15 Thu,,LSW025100423,CLAYTON,0,0,7:00:00 AM,8,0,Lithia Springs,10/6/2023,113,3,3,44,09:15 Fri
200LS Export_1004.csv,25,13,10/5/2023,07:25 Thu,34518412-00,8412 Home Depot,1551 HIGHWAY 441 S,CLAYTON,USAGA,30525-7638,27256126,34.899258,-83.392261,,12:15:00 AM,10/5/2023,16:15 Thu,20366,Lithia Springs,W025,10/5/2023,16:15 Thu,,LSW025100423,CLAYTON,0,0,7:00:00 AM,8,0,Lithia Springs,10/6/2023,56,1,1,44,09:15 Fri
200LS Export_1004.csv,25,14,10/5/2023,07:25 Thu,34518412-00,8412 Home Depot,1551 HIGHWAY 441 S,CLAYTON,USAGA,30525-7638,27255752,34.899258,-83.392261,,12:15:00 AM,10/5/2023,16:15 Thu,20366,Lithia Springs,W025,10/5/2023,16:16 Thu,,LSW025100423,CLAYTON,0,0,7:00:00 AM,8,0,Lithia Springs,10/6/2023,2171,9,121189,44,09:15 Fri
200LS Export_1004.csv,25,15,10/5/2023,07:25 Thu,34518412-00,8412 Home Depot,1551 HIGHWAY 441 S,CLAYTON,USAGA,30525-7638,27246602,34.899258,-83.392261,,12:15:00 AM,10/5/2023,16:16 Thu,20366,Lithia Springs,W025,10/5/2023,16:18 Thu,,LSW025100423,CLAYTON,0,0,7:00:00 AM,8,0,Lithia Springs,10/6/2023,3415,2,213918,44,09:15 Fri
200LS Export_1004.csv,25,16,10/5/2023,07:25 Thu,34518412-00,8412 Home Depot,1551 HIGHWAY 441 S,CLAYTON,USAGA,30525-7638,27238915,34.899258,-83.392261,,12:15:00 AM,10/5/2023,16:18 Thu,20366,Lithia Springs,W025,10/5/2023,16:19 Thu,,LSW025100423,DAHLONEGA,0,0,7:00:00 AM,8,0,Lithia Springs,10/6/2023,1912,6,273756,44,09:15 Fri
200LS Export_1004.csv,25,17,10/5/2023,07:25 Thu,34516980-00,6980 Home Depot,140 MAXWELL LN,DAHLONEGA,USAGA,30533-7139,27259295,34.471918,-83.965769,,12:15:00 AM,10/6/2023,07:00 Fri,20366,Lithia Springs,W025,10/6/2023,07:16 Fri,,LSW025100423,DAHLONEGA,0,0,7:00:00 AM,9,0,Lithia Springs,10/6/2023,888,2,37702,56,09:15 Fri
200LS Export_1004.csv,25,18,10/5/2023,07:25 Thu,34516980-00,6980 Home Depot,140 MAXWELL LN,DAHLONEGA,USAGA,30533-7139,27259293,34.471918,-83.965769,,12:15:00 AM,10/6/2023,07:16 Fri,20366,Lithia Springs,W025,10/6/2023,07:17 Fri,,LSW025100423,DAHLONEGA,0,0,7:00:00 AM,9,0,Lithia Springs,10/6/2023,888,2,37702,56,09:15 Fri
200LS Export_1004.csv,25,19,10/5/2023,07:25 Thu,34516980-00,6980 Home Depot,140 MAXWELL LN,DAHLONEGA,USAGA,30533-7139,27255708,34.471918,-83.965769,,12:15:00 AM,10/6/2023,07:17 Fri,20366,Lithia Springs,W025,10/6/2023,07:33 Fri,,LSW025100423,DAHLONEGA,0,0,7:00:00 AM,9,0,Lithia Springs,10/6/2023,9822,9,308316,56,09:15 Fri
